WKT,name,description
"POLYGON ((106.9668489 -6.0923852, 106.8762117 -6.0992128, 106.8405061 -6.1210607, 106.8096071 -6.1203779, 106.8034273 -6.0978473, 106.7896944 -6.0978473, 106.7896944 -6.1108196, 106.7636018 -6.1019439, 106.7457491 -6.0992128, 106.7567354 -6.0780469, 106.7498689 -6.0719018, 106.7388826 -6.086923, 106.7299562 -6.0794125, 106.7100435 -6.0971645, 106.6805177 -6.0978473, 106.6921907 -6.1108196, 106.6873842 -6.1292534, 106.6921907 -6.1374459, 106.6860109 -6.144273, 106.6894441 -6.172263, 106.7224031 -6.1947905, 106.71485 -6.227556, 106.7436891 -6.2289212, 106.7526155 -6.2773829, 106.7821413 -6.318333, 106.8089204 -6.3162856, 106.7965608 -6.3469962, 106.792441 -6.3647392, 106.8130403 -6.3647392, 106.8240266 -6.3558678, 106.8384462 -6.3538205, 106.8398195 -6.3429015, 106.8514925 -6.337442, 106.8624788 -6.3572326, 106.8844515 -6.3695161, 106.9146639 -6.3633744, 106.9174104 -6.3306174, 106.9235902 -6.3026359, 106.9112306 -6.2917158, 106.9057375 -6.2603195, 106.9187837 -6.2507637, 106.9428163 -6.2555416, 106.9462495 -6.2296038, 106.9654756 -6.2057125, 106.9716554 -6.190012, 106.9668489 -6.0923852))",DKI Jakarta,
